,0
11757.G445302036,33304.0
11757.G440981271,33300.0
11757.G440282455,33299.0
11757.G440305050,33295.0
11757.G440282283,33292.0
11757.G445224601,33291.0
11757.G445224303,33284.0
11757.G440981347,33281.0
11757.G440981530,33280.0
11757.G440883367,33278.0
11757.G445302639,33278.0
11757.G445302081,33273.0
11757.G440205183,33264.0
11757.G441284151,33261.0
11757.G440981199,33259.0
11757.G441424130,33257.0
11757.G440305113,33256.0
11757.G440282542,33254.0
11757.G441284185,33252.0
11757.G440981136,33245.0
11757.G440104533,33239.0
11757.G440305533,33238.0
11757.G445302504,33238.0
11757.G440282540,33238.0
11757.G441502047,33228.0
11757.G440282388,33214.0
11757.G445224195,33211.0
11757.G440305072,33210.0
11757.G445302363,33205.0
11757.G440282223,33198.0
11757.G440981263,33197.0
11757.G441284237,33193.0
11757.G440606324,33191.0
11757.G440981087,33184.0
11757.G441502207,33181.0
11757.G441303536,33169.0
11757.G441424143,33162.0
11757.G440883008,33153.0
11757.G441303246,33146.0
11757.G441502114,33143.0
11757.G441303232,33139.0
11757.G440282550,33135.0
11757.G440305551,33135.0
11757.G441802607,33133.0
11757.G441424444,33131.0
11757.G440606498,33126.0
11757.G440282202,33112.0
11757.G440282470,33111.0
11757.G441502276,33091.0
11757.G440305544,33084.0
11757.G445224124,33083.0
11757.G440104057,33079.0
11757.G440205289,33073.0
11757.G441502173,33067.0
11757.G441802586,33060.0
11757.G440883522,33054.0
11757.G440305493,33039.0
11757.G440282144,33018.0
11757.G440981167,33017.0
11757.G440205041,33001.0
11757.G445302124,32997.0
11757.G440981278,32995.0
11757.G441284348,32993.0
11757.G441502279,32992.0
11757.G441284508,32989.0
11757.G440606516,32984.0
11757.G440205592,32983.0
11757.G445302212,32965.0
11757.G440606537,32962.0
11757.G440981166,32961.0
11757.G440205598,32959.0
11757.G440104512,32958.0
11757.G441284314,32957.0
11757.G441303440,32950.0
11757.G440305335,32945.0
11757.G440205243,32945.0
11757.G445302329,32941.0
11757.G441424001,32939.0
11757.G440205522,32935.0
11757.G441802659,32933.0
11757.G440883032,32930.0
11757.G441284267,32919.0
11757.G441424511,32910.0
11757.G441303502,32898.0
11757.G445224514,32897.0
11757.G445302580,32887.0
11757.G441284532,32882.0
11757.G440305253,32875.0
11757.G445224020,32875.0
11757.G440282391,32872.0
11757.G440606546,32866.0
11757.G441502026,32865.0
11757.G445224083,32862.0
11757.G440282497,32861.0
11757.G445224217,32857.0
11757.G441303442,32856.0
11757.G445302096,32848.0
11757.G445302469,32848.0
11757.G441802437,32844.0
11757.G440883271,32844.0
11757.G441424217,32844.0
11757.G440981284,32844.0
11757.G440282273,32837.0
11757.G441502218,32826.0
11757.G440981379,32821.0
11757.G441502600,32816.0
11757.G441424066,32815.0
11757.G441424365,32812.0
11757.G441802110,32808.0
11757.G441502172,32792.0
11757.G440282516,32786.0
11757.G445224431,32780.0
11757.G445302529,32774.0
11757.G441424336,32770.0
11757.G440205505,32769.0
11757.G445224317,32764.0
11757.G441284181,32761.0
11757.G440981445,32761.0
11757.G441284054,32760.0
11757.G445224552,32759.0
11757.G440282443,32757.0
11757.G440981125,32756.0
11757.G440606364,32749.0
11757.G440883464,32744.0
11757.G441802250,32738.0
11757.G441303209,32736.0
11757.G440104473,32735.0
11757.G441502344,32734.0
11757.G445302369,32732.0
11757.G441802137,32718.0
11757.G445302377,32712.0
11757.G440883546,32711.0
11757.G440282183,32711.0
11757.G440282022,32709.0
11757.G441502071,32708.0
11757.G440305117,32699.0
11757.G441284530,32694.0
11757.G445302470,32691.0
11757.G441502595,32679.0
11757.G440104038,32677.0
11757.G445302206,32677.0
11757.G441303488,32676.0
11757.G440104531,32669.0
11757.G445302068,32660.0
11757.G445302320,32635.0
11757.G440883113,32634.0
11757.G440981050,32632.0
11757.G440205278,32630.0
11757.G440205406,32629.0
11757.G440104370,32622.0
11757.G445302024,32606.0
11757.G440305394,32596.0
11757.G441284129,32590.0
11757.G440282212,32583.0
11757.G440981349,32579.0
11757.G441802543,32578.0
11757.G440104180,32576.0
11757.G440883265,32569.0
11757.G440606589,32565.0
11757.G445224103,32559.0
11757.G441303334,32556.0
11757.G440883463,32548.0
11757.G441303561,32545.0
11757.G441284573,32544.0
11757.G445302350,32542.0
11757.G445224245,32540.0
11757.G445302176,32540.0
11757.G440282408,32535.0
11757.G440883169,32531.0
11757.G440883585,32527.0
11757.G441802498,32522.0
11757.G441802290,32517.0
11757.G441424099,32514.0
11757.G440883535,32510.0
11757.G440883176,32510.0
11757.G441284604,32509.0
11757.G440305398,32508.0
11757.G441802317,32507.0
11757.G440104204,32504.0
11757.G441284230,32500.0
11757.G440883308,32492.0
11757.G445224225,32485.0
11757.G441502266,32480.0
11757.G440104053,32479.0
11757.G441424300,32452.0
11757.G440305366,32447.0
11757.G440606610,32446.0
11757.G440104340,32445.0
11757.G440981354,32438.0
11757.G441424455,32435.0
11757.G440883381,32431.0
11757.G440104363,32421.0
11757.G445302038,32421.0
11757.G440305139,32415.0
11757.G440981302,32411.0
11757.G440305028,32408.0
11757.G440282317,32407.0
11757.G441303411,32399.0
11757.G441284212,32392.0
11757.G440104029,32390.0
11757.G441802589,32383.0
11757.G445302041,32380.0
11757.G445224622,32376.0
11757.G440205639,32365.0
11757.G445224550,32359.0
11757.G441424248,32356.0
11757.G441284513,32352.0
11757.G440305015,32345.0
11757.G440282051,32344.0
11757.G440104269,32337.0
11757.G440981248,32333.0
11757.G440305616,32326.0
11757.G440282222,32320.0
11757.G440883441,32310.0
11757.G441802062,32299.0
11757.G440606296,32289.0
11757.G440305156,32278.0
11757.G445302235,32263.0
11757.G441424449,32249.0
11757.G445224466,32237.0
11757.G441802381,32236.0
11757.G441424328,32234.0
11757.G441284243,32231.0
11757.G441424202,32229.0
11757.G440282450,32224.0
11757.G440305355,32212.0
11757.G441424462,32206.0
11757.G440205064,32205.0
11757.G441502202,32203.0
11757.G440305312,32199.0
11757.G441303612,32194.0
11757.G445302607,32191.0
11757.G440282588,32185.0
11757.G440883315,32176.0
11757.G441303461,32175.0
11757.G441303486,32173.0
11757.G441502170,32171.0
11757.G441284205,32170.0
11757.G440305348,32166.0
11757.G440305265,32160.0
11757.G440205601,32154.0
11757.G445224057,32151.0
11757.G441303094,32143.0
11757.G440883423,32140.0
11757.G445224608,32133.0
11757.G440606510,32133.0
11757.G440104435,32131.0
11757.G440883084,32129.0
11757.G445224219,32126.0
11757.G440205506,32120.0
11757.G440981467,32108.0
11757.G445302189,32101.0
11757.G440305424,32080.0
11757.G440305066,32079.0
11757.G441303080,32078.0
11757.G440282157,32074.0
11757.G441303551,32074.0
11757.G440205127,32070.0
11757.G440205047,32068.0
11757.G441424320,32063.0
11757.G445302031,32051.0
11757.G445224433,32047.0
11757.G445302016,32043.0
11757.G440981205,32043.0
11757.G441303202,32037.0
11757.G441303432,32034.0
11757.G440205576,32033.0
11757.G445224588,32022.0
11757.G445302540,32019.0
11757.G445302641,32001.0
11757.G441303040,31997.0
11757.G440883604,31996.0
11757.G441502300,31984.0
11757.G441502048,31982.0
11757.G441424103,31980.0
11757.G445302039,31961.0
11757.G441303244,31960.0
11757.G441284248,31958.0
11757.G440883396,31958.0
11757.G441284049,31957.0
11757.G445302328,31941.0
11757.G440883221,31935.0
11757.G441502456,31935.0
11757.G440606436,31931.0
11757.G441424475,31927.0
11757.G440205541,31916.0
11757.G445224028,31916.0
11757.G440205652,31914.0
11757.G441424578,31911.0
11757.G440883175,31908.0
11757.G440883435,31905.0
11757.G441502037,31902.0
11757.G441502563,31890.0
11757.G440305617,31886.0
11757.G441303299,31876.0
11757.G441303128,31856.0
11757.G440282192,31856.0
11757.G441303548,31847.0
11757.G440282563,31845.0
11757.G445224190,31838.0
11757.G441284279,31834.0
11757.G440981286,31822.0
11757.G441802470,31818.0
11757.G441802645,31814.0
11757.G440981267,31813.0
11757.G441802615,31809.0
11757.G440883447,31805.0
11757.G440606619,31793.0
11757.G445224460,31793.0
11757.G441802056,31789.0
11757.G441284276,31783.0
11757.G445302275,31783.0
11757.G440981330,31781.0
11757.G440282001,31775.0
11757.G440883571,31774.0
11757.G445302385,31745.0
11757.G441284548,31737.0
11757.G441303467,31736.0
11757.G445224386,31736.0
11757.G440282137,31728.0
11757.G441303443,31728.0
11757.G445224477,31721.0
11757.G440282531,31709.0
11757.G440305255,31706.0
11757.G440205300,31704.0
11757.G440305046,31704.0
11757.G440205641,31701.0
11757.G440205001,31700.0
11757.G440282307,31698.0
11757.G440205180,31695.0
11757.G440883452,31689.0
11757.G445224538,31684.0
11757.G441284315,31683.0
11757.G445224173,31680.0
11757.G440981151,31679.0
11757.G440205483,31678.0
11757.G440205284,31677.0
11757.G440981457,31676.0
11757.G445302230,31669.0
11757.G440282494,31667.0
11757.G440205340,31666.0
11757.G445302032,31650.0
11757.G441802244,31647.0
11757.G441502003,31637.0
11757.G441802232,31629.0
11757.G440104068,31623.0
11757.G441802465,31612.0
11757.G441502452,31602.0
11757.G440305365,31588.0
11757.G440282477,31584.0
11757.G440282396,31580.0
11757.G441284461,31573.0
11757.G441502205,31569.0
11757.G440205297,31557.0
11757.G441424476,31549.0
11757.G440981173,31549.0
11757.G440282383,31546.0
11757.G440282230,31545.0
11757.G445224004,31540.0
11757.G441424259,31534.0
11757.G441303005,31533.0
11757.G440981372,31516.0
11757.G441284301,31515.0
11757.G440205309,31511.0
11757.G445224579,31504.0
11757.G440104380,31498.0
11757.G445302304,31498.0
11757.G440981155,31497.0
11757.G440205246,31493.0
11757.G441802557,31489.0
11757.G445302002,31482.0
11757.G440606392,31481.0
11757.G445224202,31474.0
11757.G440205511,31472.0
11757.G440981011,31458.0
11757.G440282164,31456.0
11757.G441303464,31444.0
11757.G440104331,31443.0
11757.G445224239,31429.0
11757.G440282251,31425.0
11757.G441424263,31424.0
11757.G440282175,31420.0
11757.G440282244,31419.0
11757.G440205142,31411.0
11757.G441284228,31409.0
11757.G440205304,31402.0
11757.G445224209,31402.0
11757.G441284487,31399.0
11757.G445302557,31399.0
11757.G441502107,31395.0
11757.G440104409,31390.0
11757.G445224242,31387.0
11757.G445302247,31378.0
11757.G441284633,31370.0
11757.G441502128,31365.0
11757.G445224491,31363.0
11757.G445224521,31361.0
11757.G441424269,31361.0
11757.G441502251,31360.0
11757.G440305498,31355.0
11757.G440205538,31352.0
11757.G440205645,31331.0
11757.G440305161,31328.0
11757.G445224284,31327.0
11757.G440981363,31319.0
11757.G441284364,31298.0
11757.G441284347,31295.0
11757.G440606368,31291.0
11757.G440205559,31290.0
11757.G440282618,31285.0
11757.G440282561,31273.0
11757.G441502403,31249.0
11757.G445224189,31249.0
11757.G445302366,31238.0
11757.G440883379,31225.0
11757.G440883128,31213.0
11757.G440205056,31196.0
11757.G440981526,31191.0
11757.G445224508,31190.0
11757.G445224167,31190.0
11757.G440981483,31187.0
11757.G440981111,31186.0
11757.G441424298,31185.0
11757.G440305032,31178.0
11757.G441424404,31176.0
11757.G445224450,31173.0
11757.G441802079,31171.0
11757.G441303572,31168.0
11757.G441424092,31167.0
11757.G440205410,31164.0
11757.G440205089,31162.0
11757.G441802023,31152.0
11757.G440305558,31144.0
11757.G445302465,31132.0
11757.G440606574,31127.0
11757.G441802539,31120.0
11757.G441802406,31115.0
11757.G440282197,31111.0
11757.G441802132,31107.0
11757.G441802052,31098.0
11757.G440981458,31096.0
11757.G441802350,31084.0
11757.G440104027,31080.0
11757.G440305040,31076.0
11757.G440305451,31070.0
11757.G445302010,31064.0
11757.G445224407,31058.0
11757.G440606507,31055.0
11757.G441424567,31042.0
11757.G441802474,31039.0
11757.G440104319,31030.0
11757.G445302513,31030.0
11757.G445224302,31027.0
11757.G445224575,31021.0
11757.G440606460,31015.0
11757.G441284607,31003.0
11757.G441802357,31001.0
11757.G441502433,30997.0
11757.G441502315,30996.0
11757.G441502103,30995.0
11757.G445302584,30989.0
11757.G441303002,30985.0
11757.G440305250,30984.0
11757.G441303196,30984.0
11757.G440205607,30982.0
11757.G445224251,30978.0
11757.G440606492,30971.0
11757.G440981013,30971.0
11757.G440883521,30966.0
11757.G440883449,30965.0
11757.G441424440,30963.0
11757.G441303283,30960.0
11757.G440282081,30956.0
11757.G441284565,30955.0
11757.G440606375,30953.0
11757.G441424304,30952.0
11757.G440981139,30948.0
11757.G441303491,30945.0
11757.G440883485,30945.0
11757.G440883569,30938.0
11757.G440981309,30937.0
11757.G440883594,30932.0
11757.G445302228,30931.0
11757.G445224481,30931.0
11757.G440981124,30926.0
11757.G440606559,30918.0
11757.G441502340,30916.0
11757.G440883123,30913.0
11757.G441303425,30910.0
11757.G441802370,30901.0
11757.G445302358,30894.0
11757.G440883597,30879.0
11757.G445224426,30878.0
11757.G441802655,30871.0
11757.G441802249,30864.0
11757.G445302341,30855.0
11757.G440883590,30848.0
11757.G440981326,30844.0
11757.G441303033,30836.0
11757.G445302578,30835.0
11757.G445224140,30833.0
11757.G440282432,30827.0
11757.G445302337,30827.0
11757.G440883406,30826.0
11757.G445302225,30825.0
11757.G440981299,30810.0
11757.G441284339,30810.0
11757.G441802127,30805.0
11757.G445302549,30794.0
11757.G441284297,30793.0
11757.G440305144,30790.0
11757.G440883499,30772.0
11757.G440606617,30759.0
11757.G440205595,30753.0
11757.G440104447,30751.0
11757.G441303304,30749.0
11757.G441802154,30744.0
11757.G441424392,30741.0
11757.G440282097,30740.0
11757.G445224518,30732.0
11757.G441424118,30731.0
11757.G440981424,30725.0
11757.G445302244,30725.0
11757.G441303371,30720.0
11757.G441303160,30715.0
11757.G440883425,30715.0
11757.G440205451,30715.0
11757.G441502025,30711.0
11757.G445302133,30703.0
11757.G445224312,30703.0
11757.G440606322,30696.0
11757.G440883475,30694.0
11757.G440883137,30686.0
11757.G441502346,30676.0
11757.G440606437,30675.0
11757.G440883562,30674.0
11757.G441284076,30635.0
11757.G440606585,30624.0
11757.G440282610,30620.0
11757.G440606393,30619.0
11757.G441802243,30619.0
11757.G440883081,30606.0
11757.G440883336,30599.0
11757.G440205273,30591.0
11757.G440981113,30588.0
11757.G440104288,30581.0
11757.G445302193,30575.0
11757.G440205637,30574.0
11757.G440282427,30571.0
11757.G441303118,30565.0
11757.G441802415,30564.0
11757.G441802185,30562.0
11757.G440305167,30555.0
11757.G445224238,30554.0
11757.G441802303,30549.0
11757.G440104556,30547.0
11757.G440282013,30546.0
11757.G440981272,30543.0
11757.G440981466,30541.0
11757.G441303412,30529.0
11757.G441424204,30523.0
11757.G445224262,30522.0
11757.G440883614,30508.0
11757.G440282166,30505.0
11757.G440883020,30502.0
11757.G445302154,30501.0
11757.G440104384,30497.0
11757.G445224592,30486.0
11757.G440305103,30481.0
11757.G441802422,30474.0
11757.G440883395,30467.0
11757.G440205167,30455.0
11757.G441802595,30448.0
11757.G440606310,30437.0
11757.G441502290,30426.0
11757.G440883421,30419.0
11757.G441802472,30417.0
11757.G440305427,30408.0
11757.G445302336,30406.0
11757.G445302061,30394.0
11757.G440305219,30389.0
11757.G440104232,30389.0
11757.G441303230,30389.0
11757.G441303519,30385.0
11757.G441802453,30382.0
11757.G440205267,30377.0
11757.G440883257,30375.0
11757.G440282111,30372.0
11757.G441502081,30369.0
11757.G441802060,30363.0
11757.G441303577,30363.0
11757.G440282445,30362.0
11757.G440104414,30360.0
11757.G440305439,30357.0
11757.G441502330,30342.0
11757.G440606612,30341.0
11757.G441802026,30338.0
11757.G440104476,30335.0
11757.G440205389,30332.0
11757.G445224164,30321.0
11757.G441303437,30321.0
11757.G441284220,30317.0
11757.G440305323,30316.0
11757.G445224572,30315.0
11757.G440282215,30298.0
11757.G441303520,30297.0
11757.G441284023,30294.0
11757.G440305060,30278.0
11757.G441303441,30277.0
11757.G440305362,30267.0
11757.G440282558,30267.0
11757.G445302296,30258.0
11757.G440883194,30255.0
11757.G441424101,30237.0
11757.G440606343,30236.0
11757.G441284240,30230.0
11757.G445302550,30200.0
11757.G440883055,30199.0
11757.G441802251,30199.0
11757.G440305181,30195.0
11757.G441424453,30194.0
11757.G445302173,30192.0
11757.G441284652,30189.0
11757.G445224223,30187.0
11757.G445224237,30181.0
11757.G440282629,30177.0
11757.G441303374,30172.0
11757.G440305172,30171.0
11757.G445302359,30170.0
11757.G440104474,30153.0
11757.G445224255,30152.0
11757.G440883492,30151.0
11757.G440282469,30149.0
11757.G440205209,30139.0
11757.G440282344,30138.0
11757.G440104430,30130.0
11757.G440981346,30128.0
11757.G440282439,30126.0
11757.G441424236,30125.0
11757.G445302302,30122.0
11757.G440104083,30106.0
11757.G445224609,30098.0
11757.G440606584,30087.0
11757.G445224509,30072.0
11757.G440606602,30071.0
11757.G440981210,30069.0
11757.G441424442,30069.0
11757.G440104305,30058.0
11757.G441424520,30050.0
11757.G441284655,30044.0
11757.G440305207,30043.0
11757.G440305458,30042.0
11757.G445302655,30038.0
11757.G441802335,30038.0
11757.G440981522,30026.0
11757.G440305543,30019.0
11757.G441284553,30018.0
11757.G440104405,30017.0
11757.G441802051,30015.0
11757.G445224301,30011.0
11757.G445302625,30010.0
11757.G441284386,30009.0
11757.G440282167,30006.0
11757.G441424094,29988.0
11757.G445224369,29981.0
11757.G441303455,29974.0
11757.G445224363,29972.0
11757.G440981127,29970.0
11757.G440606045,29968.0
11757.G441424338,29963.0
11757.G441802008,29960.0
11757.G441802017,29952.0
11757.G441502157,29944.0
11757.G445302574,29942.0
11757.G440282533,29940.0
11757.G440606416,29939.0
11757.G441284660,29933.0
11757.G440205519,29930.0
11757.G445302233,29926.0
11757.G440104407,29919.0
11757.G441284515,29915.0
11757.G440282066,29913.0
11757.G440883276,29910.0
11757.G441303026,29909.0
11757.G445224510,29908.0
11757.G440305436,29907.0
11757.G440606451,29906.0
11757.G440282464,29898.0
11757.G445224463,29889.0
11757.G440205211,29886.0
11757.G441802099,29878.0
11757.G440606485,29870.0
11757.G445224457,29860.0
11757.G445302262,29857.0
11757.G441424232,29856.0
11757.G440883536,29849.0
11757.G440282419,29830.0
11757.G440883450,29825.0
11757.G441802509,29812.0
11757.G440205382,29806.0
11757.G440981496,29803.0
11757.G440104471,29800.0
11757.G440282453,29797.0
11757.G445224438,29796.0
11757.G440305054,29787.0
11757.G445302436,29786.0
11757.G440305356,29785.0
11757.G445302119,29783.0
11757.G441424219,29780.0
11757.G445302136,29761.0
11757.G441502318,29749.0
11757.G441502331,29745.0
11757.G441284281,29744.0
11757.G441424171,29744.0
11757.G441303454,29742.0
11757.G440981001,29741.0
11757.G440104345,29739.0
11757.G440282208,29736.0
11757.G440981304,29731.0
11757.G440305006,29728.0
11757.G445224194,29722.0
11757.G441284635,29711.0
11757.G445224129,29701.0
11757.G441502104,29697.0
11757.G440883432,29690.0
11757.G440305455,29682.0
11757.G441284182,29678.0
11757.G440282401,29675.0
11757.G440883598,29675.0
11757.G440282322,29670.0
11757.G441802254,29667.0
11757.G445302294,29665.0
11757.G440205504,29664.0
11757.G440104352,29662.0
11757.G441502287,29644.0
11757.G441284184,29640.0
11757.G441802058,29638.0
11757.G440205152,29637.0
11757.G440282616,29636.0
11757.G445302609,29629.0
11757.G440104578,29626.0
11757.G445224178,29620.0
11757.G440883030,29619.0
11757.G445302573,29610.0
11757.G441424416,29610.0
11757.G440282418,29610.0
11757.G440104349,29600.0
11757.G440205295,29595.0
11757.G440205103,29592.0
11757.G440282613,29591.0
11757.G440205455,29589.0
11757.G441802120,29586.0
11757.G441424398,29584.0
11757.G440205473,29584.0
11757.G445224474,29581.0
11757.G440883382,29581.0
11757.G445224620,29577.0
11757.G441284390,29575.0
11757.G440282411,29573.0
11757.G441802106,29573.0
11757.G441424438,29569.0
11757.G441502110,29565.0
11757.G445302252,29558.0
11757.G445302368,29557.0
11757.G440205628,29549.0
11757.G445224418,29548.0
11757.G441424167,29540.0
11757.G440981367,29514.0
11757.G440282199,29509.0
11757.G441303225,29503.0
11757.G440606511,29502.0
11757.G440883013,29500.0
11757.G441802624,29500.0
11757.G440981485,29489.0
11757.G445302505,29487.0
11757.G445224415,29476.0
11757.G440305467,29475.0
11757.G441802189,29474.0
11757.G441303256,29469.0
11757.G440104136,29448.0
11757.G440104423,29447.0
11757.G440205141,29441.0
11757.G440305421,29438.0
11757.G440981323,29438.0
11757.G441303408,29435.0
11757.G441424121,29434.0
11757.G445302393,29433.0
11757.G440981494,29430.0
11757.G440205035,29400.0
11757.G440883238,29399.0
11757.G445302380,29395.0
11757.G440205616,29393.0
11757.G441502102,29392.0
11757.G441424160,29391.0
11757.G440282473,29390.0
11757.G441284186,29383.0
11757.G440205102,29369.0
11757.G445302277,29369.0
11757.G441284378,29366.0
11757.G445302006,29362.0
11757.G440104198,29352.0
11757.G441303004,29351.0
11757.G440606346,29334.0
11757.G445302523,29330.0
11757.G445224345,29324.0
11757.G440205121,29319.0
11757.G440282216,29314.0
11757.G440282040,29307.0
11757.G440104307,29307.0
11757.G440883079,29303.0
11757.G440305079,29299.0
11757.G440305202,29297.0
11757.G440883262,29282.0
11757.G441303410,29271.0
11757.G440205602,29266.0
11757.G445224101,29264.0
11757.G441802164,29263.0
11757.G445224118,29259.0
11757.G440282257,29258.0
11757.G440205133,29255.0
11757.G440883467,29252.0
11757.G440282560,29248.0
11757.G440883465,29238.0
11757.G445302142,29235.0
11757.G440282564,29234.0
11757.G440282431,29226.0
11757.G441502374,29217.0
11757.G440205515,29215.0
11757.G441502448,29214.0
11757.G440606447,29208.0
11757.G441303514,29206.0
11757.G440104280,29202.0
11757.G441424195,29197.0
11757.G441424072,29193.0
11757.G441502056,29191.0
11757.G440981484,29189.0
11757.G440883448,29188.0
11757.G440104416,29185.0
11757.G440282265,29180.0
11757.G445302474,29180.0
11757.G440981117,29179.0
11757.G441424020,29178.0
11757.G441303073,29169.0
11757.G440981365,29168.0
11757.G441802297,29163.0
11757.G445302223,29163.0
11757.G445302234,29156.0
11757.G441502137,29150.0
11757.G441802097,29140.0
11757.G445302071,29132.0
11757.G445224212,29126.0
11757.G440981327,29112.0
11757.G441502091,29105.0
11757.G445302256,29097.0
11757.G445302181,29092.0
11757.G440205659,29084.0
11757.G441802226,29083.0
11757.G441424141,29082.0
11757.G441424185,29082.0
11757.G440305025,29076.0
11757.G440883264,29070.0
11757.G441502446,29069.0
11757.G445224227,29064.0
11757.G440282549,29058.0
11757.G440205126,29054.0
11757.G440104609,29050.0
11757.G441502004,29048.0
11757.G441502428,29045.0
11757.G445224191,29041.0
11757.G441802215,29036.0
11757.G440305443,29030.0
11757.G445302485,29028.0
11757.G440981314,29024.0
11757.G445224342,29013.0
11757.G440205532,29003.0
11757.G440205212,29001.0
11757.G440104390,28999.0
11757.G441284034,28995.0
11757.G441802400,28994.0
11757.G445224047,28993.0
11757.G441284365,28993.0
11757.G440282446,28989.0
11757.G440282538,28986.0
11757.G440883468,28985.0
11757.G440981313,28979.0
11757.G440606556,28977.0
11757.G440282578,28976.0
11757.G440981296,28963.0
11757.G441284241,28962.0
11757.G441502169,28960.0
11757.G445302098,28954.0
11757.G440981306,28929.0
11757.G440282472,28927.0
11757.G441284219,28916.0
11757.G445224233,28911.0
11757.G440883041,28910.0
11757.G440883613,28895.0
11757.G440981294,28894.0
11757.G440104330,28887.0
11757.G441284437,28885.0
11757.G441284111,28878.0
11757.G441802380,28876.0
11757.G441802087,28875.0
11757.G440883563,28873.0
11757.G440282599,28873.0
11757.G440305281,28870.0
11757.G440282522,28867.0
11757.G440981198,28857.0
11757.G441424140,28855.0
11757.G440205436,28854.0
11757.G441802584,28854.0
11757.G445224344,28844.0
11757.G441284227,28836.0
11757.G441303414,28832.0
11757.G445302301,28824.0
11757.G440205537,28823.0
11757.G441303182,28820.0
11757.G441802206,28806.0
11757.G440981123,28806.0
11757.G445302134,28804.0
11757.G440205176,28799.0
11757.G441284056,28790.0
11757.G445224014,28784.0
11757.G441502296,28783.0
11757.G440305671,28783.0
11757.G440205361,28774.0
11757.G441802033,28764.0
11757.G440606363,28763.0
11757.G440282063,28762.0
11757.G440205650,28760.0
11757.G441284132,28755.0
11757.G441303463,28754.0
11757.G440104491,28741.0
11757.G440606542,28740.0
11757.G445224442,28738.0
11757.G445224475,28734.0
11757.G441284026,28730.0
11757.G440205345,28726.0
11757.G440282275,28722.0
11757.G441802567,28721.0
11757.G440606009,28713.0
11757.G440282312,28711.0
11757.G440606403,28709.0
11757.G440205486,28708.0
11757.G441424048,28707.0
11757.G440883152,28703.0
11757.G441802147,28687.0
11757.G441284363,28681.0
11757.G440282589,28678.0
11757.G440305422,28674.0
11757.G445224541,28668.0
11757.G441424196,28668.0
11757.G441502006,28667.0
11757.G440883446,28665.0
11757.G440883244,28665.0
11757.G445302565,28661.0
11757.G445224132,28661.0
11757.G440282048,28645.0
11757.G445302486,28643.0
11757.G445302361,28640.0
11757.G440104314,28637.0
11757.G441303510,28635.0
11757.G440305384,28629.0
11757.G441424496,28629.0
11757.G440104266,28624.0
11757.G440981421,28614.0
11757.G440305652,28612.0
11757.G445302392,28611.0
11757.G440282518,28608.0
11757.G441303452,28594.0
11757.G441303286,28589.0
11757.G440606433,28588.0
11757.G445302305,28588.0
11757.G440883491,28583.0
11757.G440883520,28582.0
11757.G440205298,28580.0
11757.G441424459,28573.0
11757.G441802171,28573.0
11757.G441502022,28567.0
11757.G440282309,28558.0
11757.G440883387,28551.0
11757.G445302065,28548.0
11757.G440305214,28547.0
11757.G445224145,28547.0
11757.G440981009,28546.0
11757.G440205560,28537.0
11757.G441502153,28532.0
11757.G441502030,28530.0
11757.G441284419,28529.0
11757.G440883596,28508.0
11757.G440282603,28498.0
11757.G440883283,28492.0
11757.G440104163,28489.0
11757.G440205591,28482.0
11757.G441802176,28482.0
11757.G440104344,28479.0
11757.G441284368,28476.0
11757.G440981312,28473.0
11757.G445224507,28472.0
11757.G440981261,28469.0
11757.G445302003,28467.0
11757.G440305545,28456.0
11757.G440981331,28449.0
11757.G440981401,28445.0
11757.G441303391,28443.0
11757.G440305540,28440.0
11757.G440282486,28435.0
11757.G440883354,28433.0
11757.G441802170,28428.0
11757.G440981175,28409.0
11757.G445302217,28405.0
11757.G441424369,28403.0
11757.G441424478,28400.0
11757.G440883245,28394.0
11757.G441303518,28393.0
11757.G441802310,28391.0
11757.G440282414,28389.0
11757.G441284469,28380.0
11757.G445224156,28378.0
11757.G440981292,28377.0
11757.G445224295,28367.0
11757.G440981460,28363.0
11757.G440305263,28362.0
11757.G440282138,28354.0
11757.G440282493,28352.0
11757.G441284444,28351.0
11757.G440104318,28350.0
11757.G441802080,28347.0
11757.G440883484,28327.0
11757.G440205610,28322.0
11757.G440104465,28321.0
11757.G440606581,28319.0
11757.G445224040,28316.0
11757.G445224459,28315.0
11757.G445302241,28311.0
11757.G445224607,28310.0
11757.G440282425,28297.0
11757.G440981059,28294.0
11757.G440606421,28285.0
11757.G441502203,28260.0
11757.G440883626,28258.0
11757.G440606476,28253.0
11757.G440282416,28241.0
11757.G441802358,28235.0
11757.G440305104,28234.0
11757.G441502298,28233.0
11757.G441502212,28228.0
11757.G440104226,28225.0
11757.G445302005,28224.0
11757.G440282160,28223.0
11757.G445224179,28216.0
11757.G440104523,28209.0
11757.G441802343,28207.0
11757.G445302044,28205.0
11757.G440883445,28203.0
11757.G441502271,28200.0
11757.G440606555,28198.0
11757.G445224281,28195.0
11757.G440282404,28193.0
11757.G440981359,28177.0
11757.G441802613,28172.0
11757.G440282221,28167.0
11757.G440205521,28164.0
11757.G440981307,28161.0
11757.G440205002,28147.0
11757.G441424572,28132.0
11757.G441303168,28127.0
11757.G440981041,28124.0
11757.G440981437,28124.0
11757.G440981344,28123.0
11757.G441284323,28121.0
11757.G445302047,28112.0
11757.G440981470,28097.0
11757.G445302330,28097.0
11757.G441303421,28095.0
11757.G445302231,28091.0
